Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,21829.27813,21796.64168,23852.83434,21699.74754,22159.83325,23730.37947,27608.07457,29961.30828,33768.44574,39432.89474,40008.57676,38926.81311,47236.67154,53891.46229,55547.54625,56967.42579,57564.80231,55645.60686,56895.64334,61164.89736,66836.53851,66070.47067,61274.00646,77710.06996,82807.64908
Singapore,SGP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.5,3.3,3,2.8,2.6,2.5,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.1,2,1.8,1.7,..
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,3.199994022,4.600002996,1.39054667,1.306727883,1.580384638,0.4,0.500001937,-5.800003254,-6.599997737,8.8,-16.5,7.3,9.7
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,27997.28983,28460.33262,27942.88054,33043.68838,32274.89055,31616.6817,29369.05683,28988.25921,35084.03519,29314.09429,32316.59598,36220.33801
Sint Maarten (Dutch part),SXM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.076097479,-0.105914962,1.166526518,3.253783981,4.509444138,5.499083077,5.278880718,6.623461259,8.493176745,10.83202881,5.574886345,-5.455532867,6.71663275,2.671452779,1.318802246,0.632740007,2.697189807,5.167181606,1.943950861,2.938068678,4.030389714,2.509723144,-3.336244672,4.863263766,1.66870294
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,5538.616465,5645.581396,5426.624281,5722.168183,6564.696314,8731.937368,10691.44655,11690.11347,13170.78498,16106.06044,18753.58494,16597.20846,16908.84796,18509.74022,17498.3539,18276.00955,18719.98814,16390.88217,16563.4405,17585.197,19486.39368,19381.59211,19551.62116,21782.85507,21258.11414
Slovak Republic,SVK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.9,8.5,8.2,7.9,7.6,7.3,7.1,6.8,6.6,6.4,6.2,6,5.8,5.6,5.5,5.4,5.3,5.1,5.1,5,4.9,4.8,4.7,4.6,..
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.279365444,5.332666572,3.67237155,3.216560335,3.505598057,2.960260286,4.359192778,3.797972642,5.746396901,6.980160755,3.509841517,-7.548437791,1.343748472,0.861327733,-2.639438757,-1.029282772,2.768158831,2.210081607,3.191852518,4.815380632,4.454365747,3.451079244,-4.321369905,8.211062592,5.374552654
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,11175.77103,11452.78312,10201.30354,10479.75963,11777.15566,14849.03724,17233.13856,18098.90854,19672.96556,23817.88673,27595.59997,24792.12798,23532.48085,25128.01504,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26123.74713,26016.07868,25545.241,29291.40062,29457.40284
Slovenia,SVN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.1,4.8,4.6,4.3,4.1,3.9,3.7,3.5,3.3,3.1,2.9,2.8,2.6,2.5,2.4,2.3,2.2,2.1,2,2,1.9,1.9,1.8,1.8,..
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.291512249,-0.485730728,-14.27699959,-7.9566061,-2.799982885,6.523466851,7.683299966,7.357841934,4.138280318,3.639672429,6.225969544,2.864267902,9.708388169,7.429949617,2.471878416,5.231704519,1.189217471,1.676146156,5.554731534,3.075348034,2.745995423,1.749514287,-3.381116048,-0.569742893,-4.062439403
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1121.12074,1164.100165,976.4283009,929.8664985,768.4948389,905.5821945,991.9885636,1145.86655,1250.953787,1377.862006,1504.527559,1526.159971,1661.997814,1921.356345,2087.637662,2208.085253,2235.733596,2134.805424,2196.283908,2283.578944,2450.482931,2398.772963,2222.462143,2232.536956,2203.18966
Solomon Islands,SLB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,26.3,25.9,25.6,25.3,25.1,24.9,24.7,24.4,24.1,23.7,23.3,22.8,22.2,21.6,21,20.4,19.9,19.4,18.8,18.2,17.7,17.1,16.6,16.1,..
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.794200253,15.04994147,8.53229304,2.349582763,7.530969253,7.456521543,2.489374346,4.049110488,4.798778989
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,356.1179034,377.5573872,387.6079944,387.1866816,377.349072,379.9860027,405.7867633,416.2177747,446.9815596,461.77585
Somalia,SOM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.2,103.1,101.2,98.8,96.3,93.7,91.2,88.6,86.2,83.7,81.4,79.1,77.1,74.9,72.9,71.1,..
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.5,2.399999997,4.200000001,2.7,3.700374404,2.949075468,4.554559907,5.277051973,5.603806459,5.360474054,3.191043886,-1.538089135,3.039732881,3.168556279,2.396232385,2.485468008,1.413826452,1.321862237,0.664552308,1.157946952,1.522329387,0.303453235,-6.342471149,4.913096684,2.042299353
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,3336.439547,3267.939079,3241.66124,2867.472552,2708.423419,4095.68361,5268.278984,5893.186767,6139.581467,6662.062785,6251.877175,6444.18672,8059.562841,8737.04111,8173.869138,7441.230854,6965.137897,6204.929901,5735.066787,6734.475153,7048.508112,6688.774746,5741.641249,7055.055176,6776.480077
South Africa,ZAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,47.5,48,48.9,49.4,49.8,49.9,49.8,50.1,49.3,47.6,44.3,39.9,35.7,33.3,31.9,31,30.2,29.4,28.9,28.3,27.8,27.3,26.9,26.4,..
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-10.79336463,..,..,..,..,..,..,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,1653.041537,1325.275077,1503.133889,1455.358407,1114.923723,1659.140787,1245.149311,1071.777765,..,..,..,..,..,..,..
South Sudan,SSD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,118.5,113.9,109.1,104.4,99.8,95.2,90.9,86.8,83.1,79.5,76,72.8,69.6,67,65.1,64,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,..
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.393100735,4.490553378,5.245943824,3.933002765,2.730948329,2.981936316,3.122733517,3.652084192,4.102685741,3.604738462,0.887067046,-3.763107042,0.162919518,-0.814384777,-2.958922132,-1.403341868,1.395775367,3.838518877,3.037774142,2.975760729,2.284469419,1.983966223,-11.32543832,5.519594973,5.451739623
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,15394.35146,15720.6405,14749.68742,15369.00116,17106.68658,21510.83625,24907.00085,26429.15094,28389.07858,32591.35031,35510.72223,32169.50285,30532.48051,31677.90031,28322.94659,29077.18206,29513.65118,25754.36103,26537.15949,28185.32137,30379.72111,29581.51855,26959.67544,30103.51373,29350.16852
Spain,ESP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.7,4.5,4.4,4.2,4.1,4.1,4,3.8,3.7,3.6,3.4,3.3,3.2,3,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,..
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.698423048,4.300540498,6.000033158,-1.545408134,3.964675685,5.940269078,5.445061279,6.241748044,7.668291901,6.796826119,5.950088145,3.538912053,8.01596737,8.669483012,8.632181377,4.05174633,6.377978897,4.205955475,5.05362489,6.460681271,2.310084255,-0.220483887,-4.624515817,3.512224555,-7.823977326
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,850.9856552,838.5636427,869.7534886,832.4273196,865.3021391,978.1686456,1060.136943,1240.518312,1423.190623,1611.175582,2007.02666,2053.766445,2836.974098,3248.040215,3351.892489,3643.832449,3885.62361,3990.353123,4107.829762,4388.201908,4360.584742,4082.694048,3852.389968,3994.246958,3354.383408
Sri Lanka,LKA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.3,14.7,14.2,13.8,13.4,13,17.6,12.1,11.5,10.8,10.3,13.6,9.6,9.3,8.9,8.4,8,7.5,7.1,6.8,6.5,6.2,6,5.8,..
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.486745779,3.219886422,10.04280842,5.25344983,1.367715073,-3.93339486,3.996346661,9.732820703,3.1503812,0.600602327,11.17852797,-3.379306113,0.043977654,1.616607304,-0.525762355,5.709822978,7.581478883,0.714014854,3.930004683,0.007510659,2.052022866,4.047063509,-14.53052971,-0.880100861,9
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,8665.09906,9070.73027,9275.989746,9973.553451,10398.52528,10119.74478,10882.35294,11711.15471,13747.80934,14660.96321,16491.88509,16374.25689,16427.62101,17571.98446,17293.80605,18315.91468,19945.39267,20025.88485,21095.25404,22160.60363,22548.15063,23219.40905,18566.01785,18082.68799,20176.74758
St. Kitts and Nevis,KNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.5,20.8,19.9,19,18.1,17.3,16.5,16,15.5,15.2,14.9,14.7,14.6,14.6,14.6,14.5,14.4,14.2,13.9,13.6,13.3,13,12.6,12.3,..
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.286471215,2.670603511,0.048748554,-3.408063962,0.416450493,4.264611487,7.26740887,-0.410304726,6.195257291,1.691618574,4.94932194,-2.828899548,0.330430251,4.327130224,-0.110132159,-2.004252638,1.328002572,0.101120254,3.428673296,3.387785587,2.880376394,-0.649970292,-24.36571221,12.23193962,15.4
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,5593.748414,5825.067308,5846.975502,5558.069371,5562.457123,6055.967957,6494.600349,6866.092387,7618.90542,7975.792541,8528.682085,8259.322338,8672.128999,9110.75181,9231.661827,9542.713574,10007.18689,10290.35048,10574.3026,11270.4329,11563.87207,11726.67715,8458.075063,9414.137741,11481.49672
St. Lucia,LCA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.8,15.7,15.6,15.6,15.7,15.7,15.9,16,16.2,16.4,16.7,17,17.3,17.7,18.1,18.6,19.1,19.6,20.1,20.7,21.2,21.7,22.1,22.4,..
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,21344.59032,..,..,21920.01805,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.090194933,2.710310713,1.639031904,1.74823102,5.342127074,6.691336654,4.114698804,2.488557339,6.996926268,3.322968598,0.404640809,-1.378193606,-4.470467935,-0.606276651,1.169112184,2.462484172,1.145756108,2.785222668,4.149565316,1.548128546,3.175375013,0.662073229,-3.739393087,0.753734825,4.952993284
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,3272.618741,3427.505755,3760.080457,4066.070638,4299.372868,4500.927334,4883.313665,5176.128147,5775.091747,6439.008398,6641.495878,6503.097772,6590.989579,6566.482713,6754.370184,7117.554763,7210.616549,7386.737484,7684.779282,7996.656233,8399.693967,8680.241982,8306.367581,8360.101059,9125.317497
St. Vincent and the Grenadines,VCT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.2,19.3,19.3,19.2,19.1,19.1,19,19,18.9,18.7,18.5,18.2,17.8,17.3,16.8,16.3,15.8,15.3,14.8,14.3,13.9,13.4,13,12.6,..
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.308504255,3.104095615,6.34586744,6.500360534,6.006471536,6.288808161,5.140888518,5.643515513,6.531411747,5.735274237,3.846744731,-2.767704366,3.858241952,-3.213532093,-17.0046884,1.955144633,4.661379542,1.910176891,3.467642184,0.709256285,-2.68093055,-2.178251045,-3.629800824,-1.868520483,-0.95340703
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,366.1158752,339.2810059,378.1575012,471.3727722,529.4519043,607.0062256,737.1228027,945.6895752,1179.898193,1500.673096,1585.58252,1382.621338,1706.414917,1982.816528,1797.400757,1834.561157,2076.000977,2226.409424,2614.294434,3188.769287,769.8691406,748.0109253,608.3325195,749.7067871,1102.146484
Sudan,SDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,70.7,68.9,67,65.1,63.2,61.3,59.5,57.8,56.3,54.8,53.4,52.1,50.9,49.7,48.6,47.5,46.4,45.3,44.2,43.1,42,41,39.9,38.9,..
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.300001651,-1.40000047,2.099998868,4.200000421,2.800000689,6.299999433,8.500000185,4.500000211,5.793543585,5.111487778,4.143406812,3.013698983,5.168825152,5.849367672,2.690349747,2.933441652,0.255503032,-3.411096013,-4.915786469,1.567191065,4.948270766,1.168797882,-15.97519639,-2.729618827,1.88771872
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2405.744246,1883.889099,1978.446611,1711.714461,2206.27291,2529.259422,2906.725278,3474.120757,5031.158465,5562.334068,6616.815126,7176.857658,7999.508366,8009.252302,8922.956186,9124.541093,9199.177893,8907.838127,5705.399232,6112.882912,6730.836783,6690.044786,4796.533314,4869.134226,5858.28606
Suriname,SUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,29.5,28.5,27.5,26.7,25.8,25.1,24.3,23.6,23,22.4,21.8,21.3,20.7,20.2,19.7,19.3,18.7,18.3,17.8,17.3,16.8,16.3,15.8,15.4,..
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.311836353,4.247184144,4.766348871,1.449498618,2.196921062,2.30981059,4.336856154,2.85880324,4.662773552,3.439221776,-0.450559257,-4.339790575,5.952107008,3.195333235,-0.588304569,1.187775716,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.986195874,-2.170213179,5.385840184,2.64221674
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,30596.64972,30940.97326,29624.76987,27247.76321,29899.1236,37321.77867,42821.75084,43437.13093,46593.29168,53700.24369,56152.55944,46946.84271,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52837.90398,61143.22124,55873.22081
Sweden,SWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.5,3.4,3.4,3.4,3.3,3.2,3.1,3,2.8,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.2,2.1,2.1,2,..
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.02996917,1.662701284,3.958719719,1.575661967,-0.073217084,-0.032398477,2.70170921,2.749698985,4.07362845,3.916375818,2.807983632,-2.297374631,3.243397336,1.813108192,1.179253833,1.792144057,2.349881275,1.644627687,2.068689667,1.362799557,2.860445795,1.141982325,-2.37556328,4.221716577,2.05923242
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,42680.19495,41696.94037,38864.0439,39638.43879,42458.53416,49337.54689,54659.6403,56243.9473,59008.99301,64991.00515,74175.87764,71565.56998,76531.37294,90476.75897,85836.20768,87304.33058,88724.99094,83806.4476,82153.07454,82254.37693,85216.64295,84121.93103,85656.32267,91991.60046,92101.46974
Switzerland,CHE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.8,4.7,4.7,4.6,4.5,4.5,4.4,4.3,4.2,4.1,4,4,3.9,3.9,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.4,3.4,..
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.785304524,-3.553449871,0.675642589,1.047287102,3.954831927,7.204435053,6.902959435,6.215077835,5.046195556,5.674591777,4.476672736,5.912042793,5.191905841,2.850002844,-26.33901708,-26.30008766,-10.31033991,-4.179791613,-6.405590739,-0.723281777,1.393176078,1.220705221,-3.873681686,..,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,4542.949125,4588.98256,4941.852597,5187.206107,5276.064713,5433.642274,6241.058232,7221.643883,7914.771494,8695.844461,10155.97367,10288.14905,11304.64493,2971.282434,1910.604526,993.7398831,1071.234204,857.4978675,664.3416723,862.3190638,1111.872093,1124.520554,537.2113614,..,..
Syrian Arab Republic,SYR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.3,20.4,19.6,18.8,18.2,17.6,17.2,16.8,16.5,16.3,16.2,16.2,16.2,16.8,23.5,27,27.8,25.8,25.2,19.1,19.2,18.8,18.8,18.4,..
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.312867659,3.699550717,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.9,7.1,7.6,7.4,4.4,9.4,8
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,214.4293317,175.5555654,137.1819092,168.6385933,186.663376,233.094087,305.2660435,333.7139384,401.0268293,517.4348725,704.6501788,666.7212906,740.2761913,837.8814952,959.3602175,1038.320717,1094.430124,970.3625997,801.39384,844.3652499,850.6669582,889.0233718,852.3302296,916.6919671,1054.189484
Tajikistan,TJK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,76.8,72.3,67.6,63,58.6,54.5,50.6,47.2,44.3,41.8,39.9,38.3,37,36,35,34.2,33.4,32.6,31.8,31,30.2,29.4,28.5,27.6,..
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.708511596,4.863863755,4.520784635,6.070808288,7.093194984,6.672789829,7.50381466,7.476319258,6.53222139,6.768535202,5.68641686,5.269105248,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.77290597,5.457582904,5.8,1.991964606,4.321384295,4.558027339
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,387.0186462,390.4956055,399.4511414,394.7307739,400.4275513,419.7723694,447.5133362,480.2756348,473.367981,539.1223145,671.5736084,681.2437134,730.8132935,768.9334717,854.5432129,955.3212891,1012.984741,929.1072388,942.8813477,975.9245605,1011.59967,1050.932373,1104.164429,1146.031982,1192.403809
Tanzania,TZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,86.4,82.7,78.6,74.2,69.8,65.7,62,58.6,56,53.1,51.1,48.8,47.1,45.5,44.1,43,41.9,41,39.7,38.2,36.8,35.9,34.9,34.1,..
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.634035286,4.572307751,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.114557796,-6.066925969,1.492095235,2.594733433
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,1841.042933,2028.56878,2004.107042,1889.971411,2091.178887,2350.845515,2647.260738,2876.245758,3343.785932,3934.690956,4327.797517,4154.187432,4996.372098,5396.643527,5748.632782,6041.134013,5822.377723,5708.794147,5854.463852,6436.789649,7124.558867,7628.576087,7001.785413,7060.897609,6908.802119
Thailand,THA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.6,19.6,18.7,17.8,17,16.2,15.5,14.7,14.1,13.4,12.8,12.2,11.7,11.1,10.6,10.2,9.7,9.3,8.9,8.4,8.1,7.7,7.4,7.1,..
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,16.34769215,-6.700689516,-2.182272285,0.400002624,2.987650538,-4.119405421,10.26241984,11.39054225,10.1443055,9.32942856,5.956047328,4.858598468,3.102884927,4.471960099,2.763219267,3.382977065,-3.057648763,-0.690256533,23.51379251,31.91448862,5.291442152,-17.49119431
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,417.9241996,534.6505771,516.1461855,529.2197975,465.9299421,476.9188074,456.2854678,532.4854173,621.7118407,682.172795,810.1416095,936.5983633,1019.964911,1201.423609,1221.534229,1322.300887,1347.926361,1283.525882,1239.366087,1584.263822,1660.308309,2741.393945,2358.409054
Timor-Leste,TLS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,94.7,90.8,87,83.4,80,76.7,73.4,70.5,67.6,65,62.7,60.6,58.7,57.1,55.6,54.2,52.9,51.5,50,48.6,47.1,45.7,44.3,43.1,..
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.299876568,2.481751436,-0.783479606,0.823438749,3.82662258,6.720171423,-0.978665335,-4.666299382,2.6501321,-1.175120391,4.062252827,5.537910973,6.099259163,6.398199053,6.543507029,6.112343077,5.920588573,5.742868453,5.559079305,4.347748238,5.138472308,4.922925917,1.975742919,5.991572047,5.810539956
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,456.2062816,440.1397924,404.8220743,391.5160184,439.1275464,530.3920056,551.8476777,542.8178059,544.0055167,598.3065987,725.8544458,717.677305,709.1406701,779.7635197,759.8959722,826.4286073,853.0078138,760.2429116,787.2801616,814.4198376,873.5551563,848.3048269,875.2454099,964.0500102,918.3767558
Togo,TGO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,79.6,77.7,75.7,73.8,71.8,69.9,68.1,66.3,64.6,63,61.5,59.9,58.3,56.8,55.3,53.8,52.3,50.9,49.5,48.2,46.8,45.6,44.5,43.4,..
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.458759103,3.710880967,0.875990063,3.748925693,4.848012814,2.308045494,-2.410700609,0.081033894,-0.148635323,0.271095291,4.750169656,-5.199109037,0.803490183,6.818276144,0.823102718,0.312307909,2.01870046,1.171888256,6.571000501,3.322432544,0.24122796,0.706483434,0.488645323,-2.667506175,..
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,1889.670651,1953.371697,1996.515078,1754.842287,1760.667218,1937.042631,2195.985939,2478.427122,2751.960017,2799.368777,3221.079699,2915.494578,3416.110432,3852.143788,4378.572815,4208.188686,4125.426028,4117.93037,3978.438212,4367.25563,4649.613513,4878.978188,4605.970878,4425.970591,..
Tonga,TON,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.3,14.9,14.6,14.2,13.8,13.4,13,12.7,12.4,12.1,11.8,11.6,11.3,11.1,11,10.8,10.7,10.6,10.5,10.4,10.2,10.1,9.8,9.6,..
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.124563997,8.024817644,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,6.610119746,3.843801322,3.322944401,-0.755621967,-6.764439215,-4.706998863,-0.870967879,0.110394085,-7.678331177,-1.026540155,2.480951736
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,4569.646971,5130.866071,6120.945943,6592.75902,6692.822206,8352.463158,9756.513279,11673.85875,13340.91627,15627.28682,20011.14827,13682.76361,15711.53817,17910.31718,18961.23359,19821.52865,20327.98346,18389.53103,15991.10879,16094.66678,16164.16133,15690.9631,13871.79822,16032.50277,18222.26033
Trinidad and Tobago,TTO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25,24.9,24.9,24.7,24.5,24.2,23.8,23.2,22.7,22.1,21.5,20.9,20.4,19.8,19.2,18.6,18.1,17.5,17,16.5,16,15.5,15,14.6,..
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.783762478,6.054634479,4.709972914,3.796271662,1.322557148,4.702399533,6.235790722,3.486545543,5.244099832,6.709520975,4.237781475,3.043450124,2.971132751,-2.046633895,4.216677115,2.429930964,3.090328031,0.967703108,1.117425949,2.23783868,2.624828318,1.588012807,-8.817878767,4.405362003,2.521761449
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2253.028846,2343.997255,2170.508143,2207.660688,2292.483168,2693.195918,3029.849579,3106.575832,3279.10282,3678.061523,4200.17378,4029.461206,4241.01191,4361.948089,4233.917158,4308.337421,4398.638695,3960.924849,3796.109011,3569.718839,3577.16946,3477.844271,3497.733231,3807.184563,3776.667779
Tunisia,TUN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.5,26.7,25,23.4,22.1,20.9,19.8,18.8,17.9,17.2,16.6,16.2,15.8,15.5,15.2,15,14.9,14.8,14.7,14.7,14.6,14.5,14.3,14,..
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.404150257,-3.263168406,6.933239705,-5.750006555,6.447722047,5.763206067,9.795936389,8.992304936,6.947988086,5.043507932,0.815024573,-4.823153953,8.427104323,11.20011058,4.788492711,8.485816997,4.939715161,6.084486904,3.323084208,7.501997489,2.979885258,0.783610198,1.940032245,11.35349641,5.56586004
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,4433.354034,4057.822081,4278.266534,3100.458788,3640.76183,4704.77201,6031.79031,7369.431295,8003.812177,9668.399443,10802.60048,8989.735883,10614.98457,11308.37174,11697.47436,12507.80316,12020.34966,10851.92011,10734.25647,10464.00779,9400.836337,9103.012397,8561.064333,9661.227734,10616.06104
Turkiye,TUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.1,33,30.9,28.9,27.1,25.3,23.6,22,20.5,19.1,17.8,16.6,15.5,14.5,13.6,12.7,11.9,11.1,10.5,9.8,9.2,8.6,8.1,7.7,..
